YLD.sep,YLD.mal,YLD.ftr,YLD.syp,YLD.hiv,YLD.hbv,YLD.hcv,YLL.sep,YLL.mal,YLL.ftr,YLL.syp,YLL.hiv,YLL.hbv,YLL.hcv
0.010441144109589,0.00116144856986301,0.00181532054794521,0.0274586301369863,1.25408389331304,0.428491623972696,1.0516884298955,3.65827814417361,0.121474573141764,0,0,1.69532241805738,0.841533286884163,0.0824240083647948
